split,tokens,content,words,audio_valid,vision_valid,audio_zero_eq_content,repeated_audio,expected_repeat,audio_vision_missing_same,truncated,word_loss
valid,23,21,17,21,5,1,4,4,0,0,0.0
valid,48,46,38,46,46,1,8,8,1,0,0.0
valid,20,18,13,18,18,1,5,5,1,0,0.0
valid,27,25,16,25,25,1,9,9,1,0,0.0
valid,21,19,18,19,19,1,1,1,1,0,0.0
valid,27,25,21,25,25,1,4,4,1,0,0.0
valid,34,32,27,32,32,1,5,5,1,0,0.0
valid,21,19,14,19,19,1,5,5,1,0,0.0
valid,50,48,75,48,4,1,1,0,0,1,0.36
valid,12,10,8,10,10,1,2,2,1,0,0.0
valid,47,45,39,45,45,1,6,6,1,0,0.0
valid,50,48,61,48,48,1,4,0,1,1,0.21311475409836067
valid,27,25,25,25,0,1,0,0,0,0,0.0
valid,16,14,14,14,14,1,0,0,1,0,0.0
valid,50,48,69,48,48,1,4,0,1,1,0.30434782608695654
valid,19,17,14,17,17,1,3,3,1,0,0.0
valid,20,18,15,18,18,1,3,3,1,0,0.0
valid,17,15,13,15,15,1,2,2,1,0,0.0
valid,17,15,13,15,15,1,2,2,1,0,0.0
valid,50,48,46,48,48,1,4,2,1,0,0.0
valid,28,26,20,26,26,1,6,6,1,0,0.0
valid,14,12,12,12,12,1,0,0,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,20,18,12,18,18,1,6,6,1,0,0.0
valid,18,16,13,16,16,1,3,3,1,0,0.0
valid,18,16,12,16,8,1,4,4,0,0,0.0
valid,24,22,15,22,22,1,7,7,1,0,0.0
valid,29,27,24,27,27,1,3,3,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,34,32,26,32,32,1,6,6,1,0,0.0
valid,37,35,30,35,35,1,5,5,1,0,0.0
valid,17,15,12,15,15,1,3,3,1,0,0.0
valid,16,14,9,14,14,1,5,5,1,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,25,23,16,23,23,1,7,7,1,0,0.0
valid,30,28,19,28,28,1,9,9,1,0,0.0
valid,26,24,19,24,24,1,5,5,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,44,42,29,42,42,1,13,13,1,0,0.0
valid,40,38,30,38,38,1,8,8,1,0,0.0
valid,25,23,22,23,23,1,1,1,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,20,18,12,18,18,1,6,6,1,0,0.0
valid,34,32,29,32,32,1,3,3,1,0,0.0
valid,22,20,15,20,20,1,5,5,1,0,0.0
valid,27,25,18,25,14,1,7,7,0,0,0.0
valid,19,17,17,17,17,1,0,0,1,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,12,10,9,10,10,1,1,1,1,0,0.0
valid,28,26,22,26,26,1,4,4,1,0,0.0
valid,32,30,26,30,30,1,4,4,1,0,0.0
valid,46,44,35,44,44,1,9,9,1,0,0.0
valid,11,9,7,9,0,1,2,2,0,0,0.0
valid,40,38,27,38,38,1,11,11,1,0,0.0
valid,49,47,38,47,47,1,9,9,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,39,37,31,37,37,1,6,6,1,0,0.0
valid,49,47,42,47,47,1,5,5,1,0,0.0
valid,18,16,14,16,16,1,2,2,1,0,0.0
valid,40,38,33,38,38,1,5,5,1,0,0.0
valid,49,47,41,47,47,1,6,6,1,0,0.0
valid,19,17,12,17,5,1,5,5,0,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,20,18,18,18,18,1,0,0,1,0,0.0
valid,19,17,16,17,17,1,1,1,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,37,35,34,35,35,1,1,1,1,0,0.0
valid,34,32,29,32,32,1,3,3,1,0,0.0
valid,35,33,26,33,33,1,7,7,1,0,0.0
valid,27,25,24,25,12,1,1,1,0,0,0.0
valid,47,45,37,45,45,1,8,8,1,0,0.0
valid,11,9,8,9,9,1,1,1,1,0,0.0
valid,16,14,10,14,14,1,4,4,1,0,0.0
valid,21,19,13,19,19,1,6,6,1,0,0.0
valid,15,13,13,13,0,1,0,0,0,0,0.0
valid,20,18,18,18,18,1,0,0,1,0,0.0
valid,12,10,10,10,0,1,0,0,0,0,0.0
valid,17,15,9,15,15,1,6,6,1,0,0.0
valid,34,32,28,32,32,1,4,4,1,0,0.0
valid,26,24,15,24,24,1,9,9,1,0,0.0
valid,24,22,18,22,22,1,4,4,1,0,0.0
valid,25,23,21,23,23,1,2,2,1,0,0.0
valid,14,12,9,12,12,1,3,3,1,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,22,20,18,20,20,1,2,2,1,0,0.0
valid,12,10,10,10,10,1,0,0,1,0,0.0
valid,38,36,30,36,36,1,6,6,1,0,0.0
valid,32,30,24,30,30,1,6,6,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,28,26,22,26,26,1,4,4,1,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,9,7,6,7,4,1,1,1,0,0,0.0
valid,37,35,29,35,35,1,6,6,1,0,0.0
valid,14,12,11,12,12,1,1,1,1,0,0.0
valid,26,24,20,24,24,1,4,4,1,0,0.0
valid,17,15,12,15,15,1,3,3,1,0,0.0
valid,19,17,12,17,17,1,5,5,1,0,0.0
valid,48,46,38,46,46,1,8,8,1,0,0.0
valid,26,24,21,24,24,1,3,3,1,0,0.0
valid,18,16,13,16,1,1,3,3,0,0,0.0
valid,32,30,26,30,30,1,4,4,1,0,0.0
valid,17,15,13,15,15,1,2,2,1,0,0.0
valid,18,16,14,16,16,1,2,2,1,0,0.0
valid,15,13,9,13,13,1,4,4,1,0,0.0
valid,24,22,20,22,22,1,2,2,1,0,0.0
valid,31,29,25,29,29,1,4,4,1,0,0.0
valid,40,38,36,38,38,1,2,2,1,0,0.0
valid,28,26,17,26,26,1,9,9,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,43,41,36,41,41,1,5,5,1,0,0.0
valid,23,21,14,21,21,1,7,7,1,0,0.0
valid,50,48,44,48,48,1,5,4,1,0,0.0
valid,30,28,27,28,28,1,1,1,1,0,0.0
valid,31,29,26,29,29,1,3,3,1,0,0.0
valid,32,30,19,30,30,1,11,11,1,0,0.0
valid,35,33,29,33,33,1,4,4,1,0,0.0
valid,26,24,16,24,24,1,8,8,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,18,16,16,16,13,1,0,0,0,0,0.0
valid,21,19,19,19,0,1,0,0,0,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,17,15,13,15,15,1,2,2,1,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,50,48,54,48,48,1,8,0,1,1,0.11111111111111116
valid,12,10,7,10,10,1,3,3,1,0,0.0
valid,30,28,25,28,28,1,3,3,1,0,0.0
valid,22,20,16,20,20,1,4,4,1,0,0.0
valid,19,17,13,17,17,1,4,4,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,27,25,21,25,25,1,4,4,1,0,0.0
valid,28,26,25,26,26,1,1,1,1,0,0.0
valid,50,48,56,48,48,1,8,0,1,1,0.1428571428571429
valid,30,28,20,28,28,1,8,8,1,0,0.0
valid,20,18,13,18,18,1,5,5,1,0,0.0
valid,13,11,9,11,11,1,2,2,1,0,0.0
valid,24,22,20,22,22,1,2,2,1,0,0.0
valid,34,32,28,32,32,1,4,4,1,0,0.0
valid,30,28,26,28,11,1,2,2,0,0,0.0
valid,15,13,13,13,0,1,0,0,0,0,0.0
valid,23,21,20,21,21,1,1,1,1,0,0.0
valid,9,7,7,7,0,1,0,0,0,0,0.0
valid,36,34,28,34,34,1,6,6,1,0,0.0
valid,20,18,14,18,18,1,4,4,1,0,0.0
valid,35,33,30,33,33,1,3,3,1,0,0.0
valid,39,37,36,37,37,1,1,1,1,0,0.0
valid,13,11,10,11,11,1,1,1,1,0,0.0
valid,13,11,9,11,0,1,2,2,0,0,0.0
valid,15,13,11,13,0,1,2,2,0,0,0.0
valid,15,13,10,13,13,1,3,3,1,0,0.0
valid,17,15,12,15,15,1,3,3,1,0,0.0
valid,29,27,20,27,27,1,7,7,1,0,0.0
valid,31,29,26,29,29,1,3,3,1,0,0.0
valid,11,9,6,9,9,1,3,3,1,0,0.0
valid,16,14,14,14,14,1,0,0,1,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,20,18,16,18,18,1,2,2,1,0,0.0
valid,18,16,11,16,16,1,5,5,1,0,0.0
valid,18,16,14,16,16,1,2,2,1,0,0.0
valid,21,19,15,19,19,1,4,4,1,0,0.0
valid,12,10,9,10,10,1,1,1,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,25,23,18,23,23,1,5,5,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,34,32,29,32,32,1,3,3,1,0,0.0
valid,25,23,19,23,23,1,4,4,1,0,0.0
valid,30,28,23,28,28,1,5,5,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,47,45,37,45,45,1,8,8,1,0,0.0
valid,23,21,16,21,21,1,5,5,1,0,0.0
valid,36,34,27,34,34,1,7,7,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,50,48,42,48,48,1,6,6,1,0,0.0
valid,11,9,9,9,9,1,0,0,1,0,0.0
valid,19,17,15,17,17,1,2,2,1,0,0.0
valid,28,26,23,26,26,1,3,3,1,0,0.0
valid,18,16,10,16,16,1,6,6,1,0,0.0
valid,8,6,4,6,6,1,2,2,1,0,0.0
valid,18,16,16,16,16,1,0,0,1,0,0.0
valid,24,22,20,22,22,1,2,2,1,0,0.0
valid,20,18,16,18,18,1,2,2,1,0,0.0
valid,17,15,15,15,15,1,0,0,1,0,0.0
valid,34,32,31,32,32,1,1,1,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,34,32,28,32,32,1,4,4,1,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,29,27,23,27,20,1,4,4,0,0,0.0
valid,32,30,18,30,18,1,12,12,0,0,0.0
valid,26,24,20,24,24,1,4,4,1,0,0.0
valid,32,30,26,30,30,1,4,4,1,0,0.0
valid,26,24,20,24,24,1,4,4,1,0,0.0
valid,35,33,29,33,33,1,4,4,1,0,0.0
valid,28,26,23,26,26,1,3,3,1,0,0.0
valid,23,21,18,21,21,1,3,3,1,0,0.0
valid,20,18,17,18,18,1,1,1,1,0,0.0
valid,35,33,28,33,33,1,5,5,1,0,0.0
valid,9,7,7,7,7,1,0,0,1,0,0.0
valid,19,17,16,17,17,1,1,1,1,0,0.0
valid,44,42,31,42,42,1,11,11,1,0,0.0
valid,12,10,10,10,10,1,0,0,1,0,0.0
valid,23,21,16,21,21,1,5,5,1,0,0.0
valid,16,14,14,14,14,1,0,0,1,0,0.0
valid,31,29,26,29,29,1,3,3,1,0,0.0
valid,29,27,23,27,23,1,4,4,0,0,0.0
valid,31,29,28,29,15,1,1,1,0,0,0.0
valid,24,22,17,22,18,1,5,5,0,0,0.0
valid,33,31,21,31,30,1,10,10,0,0,0.0
valid,39,37,30,37,37,1,7,7,1,0,0.0
valid,26,24,21,24,24,1,3,3,1,0,0.0
valid,9,7,6,7,7,1,1,1,1,0,0.0
valid,19,17,16,17,17,1,1,1,1,0,0.0
valid,12,10,9,10,10,1,1,1,1,0,0.0
valid,11,9,8,9,9,1,1,1,1,0,0.0
valid,19,17,12,17,17,1,5,5,1,0,0.0
valid,31,29,23,29,29,1,6,6,1,0,0.0
valid,7,5,5,5,5,1,0,0,1,0,0.0
valid,14,12,11,12,12,1,1,1,1,0,0.0
valid,35,33,26,33,33,1,7,7,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,12,10,9,10,10,1,1,1,1,0,0.0
valid,26,24,21,24,24,1,3,3,1,0,0.0
valid,50,48,48,48,48,1,8,0,1,0,0.0
valid,48,46,40,46,46,1,6,6,1,0,0.0
valid,34,32,26,32,32,1,6,6,1,0,0.0
valid,26,24,22,24,24,1,2,2,1,0,0.0
valid,18,16,13,16,16,1,3,3,1,0,0.0
valid,21,19,15,19,19,1,4,4,1,0,0.0
valid,42,40,28,40,40,1,12,12,1,0,0.0
valid,28,26,23,26,26,1,3,3,1,0,0.0
valid,24,22,19,22,22,1,3,3,1,0,0.0
valid,23,21,18,21,21,1,3,3,1,0,0.0
valid,31,29,23,29,29,1,6,6,1,0,0.0
valid,23,21,17,21,21,1,4,4,1,0,0.0
valid,45,43,36,43,43,1,7,7,1,0,0.0
valid,35,33,29,33,33,1,4,4,1,0,0.0
valid,43,41,27,41,41,1,14,14,1,0,0.0
valid,26,24,18,24,24,1,6,6,1,0,0.0
valid,21,19,13,19,19,1,6,6,1,0,0.0
valid,40,38,32,38,38,1,6,6,1,0,0.0
valid,14,12,11,12,12,1,1,1,1,0,0.0
valid,33,31,25,31,31,1,6,6,1,0,0.0
valid,29,27,24,27,22,1,3,3,0,0,0.0
valid,22,20,18,20,20,1,2,2,1,0,0.0
valid,25,23,20,23,23,1,3,3,1,0,0.0
valid,46,44,28,44,39,1,16,16,0,0,0.0
valid,27,25,17,25,13,1,8,8,0,0,0.0
valid,29,27,24,27,14,1,3,3,0,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,18,16,13,16,16,1,3,3,1,0,0.0
valid,21,19,18,19,19,1,1,1,1,0,0.0
valid,23,21,18,21,21,1,3,3,1,0,0.0
valid,21,19,16,19,19,1,3,3,1,0,0.0
valid,27,25,19,25,25,1,6,6,1,0,0.0
valid,42,40,31,40,40,1,9,9,1,0,0.0
valid,31,29,26,29,29,1,3,3,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,11,9,7,9,9,1,2,2,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,34,32,30,32,32,1,2,2,1,0,0.0
valid,22,20,18,20,20,1,2,2,1,0,0.0
valid,27,25,17,25,25,1,8,8,1,0,0.0
valid,23,21,11,21,21,1,10,10,1,0,0.0
valid,31,29,25,29,29,1,4,4,1,0,0.0
valid,42,40,18,40,40,1,22,22,1,0,0.0
valid,21,19,16,19,19,1,3,3,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,37,35,29,35,35,1,6,6,1,0,0.0
valid,29,27,25,27,27,1,2,2,1,0,0.0
valid,33,31,16,31,31,1,15,15,1,0,0.0
valid,41,39,27,39,39,1,12,12,1,0,0.0
valid,29,27,24,27,26,1,3,3,0,0,0.0
valid,50,48,45,48,48,1,5,3,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,20,18,17,18,18,1,1,1,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,14,12,10,12,12,1,2,2,1,0,0.0
valid,25,23,19,23,23,1,4,4,1,0,0.0
valid,50,48,70,48,48,1,13,0,1,1,0.3142857142857143
valid,28,26,17,26,26,1,9,9,1,0,0.0
valid,31,29,28,29,29,1,1,1,1,0,0.0
valid,50,48,43,48,48,1,11,5,1,0,0.0
valid,35,33,22,33,33,1,11,11,1,0,0.0
valid,29,27,24,27,27,1,3,3,1,0,0.0
valid,42,40,33,40,37,1,7,7,0,0,0.0
valid,43,41,39,41,41,1,2,2,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,23,21,18,21,21,1,3,3,1,0,0.0
valid,25,23,20,23,23,1,3,3,1,0,0.0
valid,37,35,30,35,35,1,5,5,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,50,48,41,48,48,1,7,7,1,0,0.0
valid,27,25,24,25,25,1,1,1,1,0,0.0
valid,16,14,13,14,14,1,1,1,1,0,0.0
valid,39,37,33,37,37,1,4,4,1,0,0.0
valid,21,19,17,19,19,1,2,2,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,24,22,18,22,22,1,4,4,1,0,0.0
valid,24,22,18,22,22,1,4,4,1,0,0.0
valid,28,26,22,26,26,1,4,4,1,0,0.0
valid,12,10,8,10,10,1,2,2,1,0,0.0
valid,21,19,14,19,2,1,5,5,0,0,0.0
valid,25,23,19,23,23,1,4,4,1,0,0.0
valid,26,24,23,24,24,1,1,1,1,0,0.0
valid,27,25,23,25,25,1,2,2,1,0,0.0
valid,23,21,17,21,16,1,4,4,0,0,0.0
valid,34,32,23,32,32,1,9,9,1,0,0.0
valid,17,15,13,15,15,1,2,2,1,0,0.0
valid,32,30,20,30,30,1,10,10,1,0,0.0
valid,17,15,12,15,15,1,3,3,1,0,0.0
valid,43,41,28,41,41,1,13,13,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,44,42,30,42,42,1,12,12,1,0,0.0
valid,17,15,11,15,15,1,4,4,1,0,0.0
valid,29,27,24,27,27,1,3,3,1,0,0.0
valid,35,33,19,33,33,1,14,14,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,24,22,21,22,22,1,1,1,1,0,0.0
valid,50,48,42,48,48,1,6,6,1,0,0.0
valid,28,26,24,26,26,1,2,2,1,0,0.0
valid,50,48,52,48,48,1,6,0,1,1,0.07692307692307687
valid,50,48,37,48,48,1,12,11,1,0,0.0
valid,34,32,26,32,32,1,6,6,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,9,7,6,7,7,1,1,1,1,0,0.0
valid,29,27,23,27,27,1,4,4,1,0,0.0
valid,47,45,35,45,45,1,10,10,1,0,0.0
valid,28,26,21,26,26,1,5,5,1,0,0.0
valid,16,14,12,14,14,1,2,2,1,0,0.0
valid,9,7,5,7,7,1,2,2,1,0,0.0
valid,14,12,8,12,12,1,4,4,1,0,0.0
valid,19,17,16,17,17,1,1,1,1,0,0.0
valid,23,21,14,21,21,1,7,7,1,0,0.0
valid,8,6,5,6,6,1,1,1,1,0,0.0
valid,36,34,26,34,34,1,8,8,1,0,0.0
valid,9,7,6,7,7,1,1,1,1,0,0.0
valid,45,43,36,43,43,1,7,7,1,0,0.0
valid,19,17,12,17,17,1,5,5,1,0,0.0
valid,24,22,19,22,22,1,3,3,1,0,0.0
valid,34,32,26,32,32,1,6,6,1,0,0.0
valid,34,32,31,32,32,1,1,1,1,0,0.0
valid,14,12,11,12,12,1,1,1,1,0,0.0
valid,8,6,6,6,0,1,0,0,0,0,0.0
valid,41,39,36,39,39,1,3,3,1,0,0.0
valid,24,22,21,22,22,1,1,1,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,50,48,61,2,0,0,0,0,0,1,0.21311475409836067
valid,21,19,16,19,19,1,3,3,1,0,0.0
valid,31,29,27,29,29,1,2,2,1,0,0.0
valid,50,48,53,48,45,1,8,0,0,1,0.09433962264150941
valid,30,28,24,28,23,1,4,4,0,0,0.0
valid,32,30,26,30,5,1,4,4,0,0,0.0
valid,19,17,14,17,1,1,3,3,0,0,0.0
valid,23,21,19,21,1,1,2,2,0,0,0.0
valid,14,12,12,12,12,1,0,0,1,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,37,35,31,35,35,1,4,4,1,0,0.0
valid,12,10,9,10,3,1,1,1,0,0,0.0
valid,14,12,12,12,9,1,0,0,0,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,22,20,15,20,20,1,5,5,1,0,0.0
valid,21,19,16,19,19,1,3,3,1,0,0.0
valid,33,31,28,31,31,1,3,3,1,0,0.0
valid,24,22,21,22,22,1,1,1,1,0,0.0
valid,18,16,16,16,16,1,0,0,1,0,0.0
valid,50,48,50,48,48,1,6,0,1,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,30,28,24,28,28,1,4,4,1,0,0.0
valid,21,19,14,19,19,1,5,5,1,0,0.0
valid,6,4,4,4,4,1,0,0,1,0,0.0
valid,21,19,18,19,19,1,1,1,1,0,0.0
valid,27,25,18,25,24,1,7,7,0,0,0.0
valid,24,22,15,22,22,1,7,7,1,0,0.0
valid,30,28,24,28,28,1,4,4,1,0,0.0
valid,24,22,21,22,22,1,1,1,1,0,0.0
valid,12,10,8,10,10,1,2,2,1,0,0.0
valid,9,7,7,7,7,1,0,0,1,0,0.0
valid,20,18,16,18,5,1,2,2,0,0,0.0
valid,19,17,15,17,17,1,2,2,1,0,0.0
valid,7,5,5,5,5,1,0,0,1,0,0.0
valid,26,24,20,24,23,1,4,4,0,0,0.0
valid,25,23,21,23,13,1,2,2,0,0,0.0
valid,50,48,40,48,48,1,8,8,1,0,0.0
valid,50,48,65,48,48,1,5,0,1,1,0.2615384615384615
valid,20,18,18,18,14,1,0,0,0,0,0.0
valid,23,21,16,21,13,1,5,5,0,0,0.0
valid,24,22,17,22,22,1,5,5,1,0,0.0
valid,12,10,9,10,10,1,1,1,1,0,0.0
valid,47,45,33,45,45,1,12,12,1,0,0.0
valid,28,26,20,26,26,1,6,6,1,0,0.0
valid,21,19,15,19,19,1,4,4,1,0,0.0
valid,21,19,15,19,12,1,4,4,0,0,0.0
valid,50,48,60,48,48,1,8,0,1,1,0.19999999999999996
valid,25,23,19,23,23,1,4,4,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,25,23,21,23,23,1,2,2,1,0,0.0
valid,31,29,24,29,29,1,5,5,1,0,0.0
valid,40,38,35,38,38,1,3,3,1,0,0.0
valid,22,20,18,20,1,1,2,2,0,0,0.0
valid,13,11,10,11,11,1,1,1,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,42,40,32,40,0,1,8,8,0,0,0.0
valid,28,26,22,26,17,1,4,4,0,0,0.0
valid,34,32,29,32,31,1,3,3,0,0,0.0
test,50,48,41,48,48,1,13,7,1,0,0.0
test,19,17,16,17,17,1,1,1,1,0,0.0
test,28,26,21,26,26,1,5,5,1,0,0.0
test,31,29,25,29,29,1,4,4,1,0,0.0
test,25,23,15,23,7,1,8,8,0,0,0.0
test,22,20,19,20,11,1,1,1,0,0,0.0
test,7,5,5,5,0,1,0,0,0,0,0.0
test,50,48,49,48,48,1,5,0,1,0,0.0
test,34,32,27,32,32,1,5,5,1,0,0.0
test,30,28,21,28,28,1,7,7,1,0,0.0
test,33,31,29,31,31,1,2,2,1,0,0.0
test,34,32,27,32,32,1,5,5,1,0,0.0
test,10,8,4,8,8,1,4,4,1,0,0.0
test,20,18,18,18,18,1,0,0,1,0,0.0
test,27,25,20,25,18,1,5,5,0,0,0.0
test,30,28,21,28,28,1,7,7,1,0,0.0
test,27,25,23,25,25,1,2,2,1,0,0.0
test,11,9,5,9,9,1,4,4,1,0,0.0
test,50,48,48,48,48,1,7,0,1,0,0.0
test,13,11,11,11,11,1,0,0,1,0,0.0
test,20,18,13,18,18,1,5,5,1,0,0.0
test,27,25,18,25,25,1,7,7,1,0,0.0
test,50,48,42,48,48,1,8,6,1,0,0.0
test,26,24,19,24,24,1,5,5,1,0,0.0
test,50,48,42,48,48,1,7,6,1,0,0.0
test,10,8,6,8,8,1,2,2,1,0,0.0
test,23,21,17,21,21,1,4,4,1,0,0.0
test,25,23,21,23,23,1,2,2,1,0,0.0
test,6,4,2,4,4,1,2,2,1,0,0.0
test,43,41,40,41,41,1,1,1,1,0,0.0
test,19,17,13,17,17,1,4,4,1,0,0.0
test,26,24,23,24,22,1,1,1,0,0,0.0
test,26,24,18,24,24,1,6,6,1,0,0.0
test,20,18,13,18,18,1,5,5,1,0,0.0
test,50,48,92,48,48,1,14,0,1,1,0.4782608695652174
test,18,16,13,16,16,1,3,3,1,0,0.0
test,28,26,15,26,26,1,11,11,1,0,0.0
test,10,8,4,8,8,1,4,4,1,0,0.0
test,7,5,4,5,5,1,1,1,1,0,0.0
test,20,18,13,18,18,1,5,5,1,0,0.0
test,6,4,4,4,4,1,0,0,1,0,0.0
test,50,48,44,48,43,1,14,4,0,0,0.0
test,8,6,6,6,6,1,0,0,1,0,0.0
test,24,22,17,22,22,1,5,5,1,0,0.0
test,50,48,39,48,48,1,15,9,1,0,0.0
test,26,24,18,24,24,1,6,6,1,0,0.0
test,16,14,14,14,14,1,0,0,1,0,0.0
test,12,10,9,10,0,1,1,1,0,0,0.0
test,28,26,19,26,26,1,7,7,1,0,0.0
test,20,18,13,18,18,1,5,5,1,0,0.0
test,13,11,6,11,11,1,5,5,1,0,0.0
test,10,8,8,8,8,1,0,0,1,0,0.0
test,16,14,13,14,14,1,1,1,1,0,0.0
test,44,42,33,42,42,1,9,9,1,0,0.0
test,31,29,26,29,29,1,3,3,1,0,0.0
test,8,6,6,6,6,1,0,0,1,0,0.0
test,11,9,7,9,9,1,2,2,1,0,0.0
test,19,17,15,17,10,1,2,2,0,0,0.0
test,28,26,17,26,26,1,9,9,1,0,0.0
test,17,15,9,15,15,1,6,6,1,0,0.0
test,22,20,13,20,11,1,7,7,0,0,0.0
test,21,19,16,19,18,1,3,3,0,0,0.0
test,37,35,31,35,21,1,4,4,0,0,0.0
test,15,13,7,13,4,1,6,6,0,0,0.0
test,31,29,25,29,15,1,4,4,0,0,0.0
test,11,9,6,9,9,1,3,3,1,0,0.0
test,23,21,20,21,21,1,1,1,1,0,0.0
test,18,16,9,16,16,1,7,7,1,0,0.0
test,50,48,51,48,48,1,7,0,1,1,0.05882352941176472
test,28,26,18,26,26,1,8,8,1,0,0.0
test,16,14,11,14,14,1,3,3,1,0,0.0
test,50,48,51,48,48,1,18,0,1,1,0.05882352941176472
test,50,48,40,48,48,1,8,8,1,0,0.0
test,35,33,21,33,33,1,12,12,1,0,0.0
test,11,9,4,9,9,1,5,5,1,0,0.0
test,27,25,16,25,25,1,9,9,1,0,0.0
test,12,10,10,10,10,1,0,0,1,0,0.0
test,9,7,7,7,7,1,0,0,1,0,0.0
test,27,25,20,25,25,1,5,5,1,0,0.0
test,15,13,13,13,13,1,0,0,1,0,0.0
test,32,30,18,30,30,1,12,12,1,0,0.0
test,22,20,14,20,20,1,6,6,1,0,0.0
test,28,26,21,26,26,1,5,5,1,0,0.0
test,14,12,12,12,12,1,0,0,1,0,0.0
test,46,44,38,44,33,1,6,6,0,0,0.0
test,15,13,8,13,13,1,5,5,1,0,0.0
test,21,19,14,19,19,1,5,5,1,0,0.0
test,40,38,25,38,38,1,13,13,1,0,0.0
test,28,26,17,26,20,1,9,9,0,0,0.0
test,50,48,43,48,48,1,10,5,1,0,0.0
test,33,31,16,31,14,1,15,15,0,0,0.0
test,50,48,34,48,6,1,16,14,0,0,0.0
test,47,45,30,45,45,1,15,15,1,0,0.0
test,15,13,11,13,13,1,2,2,1,0,0.0
test,8,6,6,6,6,1,0,0,1,0,0.0
test,14,12,8,12,12,1,4,4,1,0,0.0
test,19,17,11,17,17,1,6,6,1,0,0.0
test,44,42,23,42,42,1,19,19,1,0,0.0
test,12,10,9,10,4,1,1,1,0,0,0.0
test,50,48,63,48,45,1,17,0,0,1,0.23809523809523814
test,45,43,24,43,22,1,19,19,0,0,0.0
test,7,5,5,5,5,1,0,0,1,0,0.0
test,32,30,26,30,30,1,4,4,1,0,0.0
test,10,8,8,8,8,1,0,0,1,0,0.0
test,10,8,8,8,8,1,0,0,1,0,0.0
test,19,17,15,17,17,1,2,2,1,0,0.0
test,15,13,13,13,13,1,0,0,1,0,0.0
test,32,30,23,30,30,1,7,7,1,0,0.0
test,37,35,27,35,35,1,8,8,1,0,0.0
